type,label,website,hostname
ministry,Federal Public Service Chancellery of the Prime Minister,https://chancellerie.belgium.be,chancellerie.belgium.be
ministry,Federal Public Service Justice,https://justice.belgium.be/,justice.belgium.be
ministry,Ministry of the German-speaking Community,http://www.dglive.be/,dglive.be
ministry,Federal Public Service Social Security,http://socialsecurity.belgium.be/,socialsecurity.belgium.be
ministry,Federal Public Service Economy,http://economie.fgov.be,economie.fgov.be
ministry,Federal Public Service Transport,https://mobilit.belgium.be,mobilit.belgium.be
ministry,Federal Public Service Employment,https://employment.belgium.be,employment.belgium.be
ministry,Federal Public Service Interior,https://www.ibz.be/,ibz.be
ministry,Federal Public Service Health,https://www.health.belgium.be/,health.belgium.be
ministry,Federal Public Service Foreign Affairs,https://diplomatie.belgium.be,diplomatie.belgium.be
ministry,Federal Public Service Finance,https://fin.belgium.be,fin.belgium.be
ministry,Defence,http://www.mil.be/,mil.be
ministry,Defence,https://www.mil.be/fr/,mil.be
ministry,"Department for Culture, Youth and Media",http://www.vlaanderen.be/cjm/nl,vlaanderen.be
ministry,Federal Public Service Policy and Support,https://bosa.belgium.be/,bosa.belgium.be
ministry,"Department of Economy, Sciency & Innovation",https://www.ewi-vlaanderen.be/,ewi-vlaanderen.be
ministry,"Department of Economy, Sciency & Innovation",https://www.ewi-vlaanderen.be/en,ewi-vlaanderen.be
parliament,Parliament of the German-speaking Community,https://pdg.be/,pdg.be
parliament,NATO Parliamentary Assembly,https://www.nato-pa.int/,nato-pa.int
parliament,Parliament of the Brussels-Capital Region,https://www.parlement.brussels/,parlement.brussels
parliament,Belgian Federal Parliament,https://www.fed-parl.be/,fed-parl.be
parliament,Benelux Parliament,https://www.beneluxparl.eu/fr/,beneluxparl.eu
parliament,Benelux Parliament,https://www.beneluxparl.eu/nl/,beneluxparl.eu
parliament,Parliament of Wallonia,https://www.parlement-wallonie.be/,parlement-wallonie.be
parliament,Parliament of the French Community,https://www.pfwb.be/,pfwb.be
parliament,Flemish Parliament,https://www.vlaamsparlement.be,vlaamsparlement.be
parliament,Assembly of the Flemish Community Commission,https://www.raadvgc.be/,raadvgc.be
parliament,French-speaking Brussels Parliament,http://www.pfb.irisnet.be,pfb.irisnet.be
parliament,Council of the European Union,https://www.consilium.europa.eu/,consilium.europa.eu
parliament,European Jewish Parliament,http://ejp.eu,ejp.eu
constitutional_court,European Commission,https://commission.europa.eu/,commission.europa.eu
constitutional_court,De Wever Government,https://federale-regering.be/,federale-regering.be
constitutional_court,Government of the French Community,https://gouvernement.cfwb.be/,gouvernement.cfwb.be
constitutional_court,Government of the Brussels-Capital Region,https://be.brussels/about-the-region/the-government-of-the-region,be.brussels
constitutional_court,equal.brussels,https://equal.brussels,equal.brussels
constitutional_court,Government of the German-speaking Community,http://www.ostbelgienlive.be/desktopdefault.aspx/tabid-218/8563_read-50493/,ostbelgienlive.be
constitutional_court,Flemish Government,https://www.vlaanderen.be/vlaamse-regering,vlaanderen.be
constitutional_court,Government of Wallonia,http://gouvernement.wallonie.be/,gouvernement.wallonie.be
constitutional_court,Federal Government of Belgium,https://www.federale-regering.be/,federale-regering.be
constitutional_court,Federal Government of Belgium,https://www.gouvernement-federal.be/,gouvernement-federal.be
constitutional_court,Council of the European Union,https://www.consilium.europa.eu/,consilium.europa.eu
supreme_court,Parliament of the German-speaking Community,https://pdg.be/,pdg.be
supreme_court,NATO Parliamentary Assembly,https://www.nato-pa.int/,nato-pa.int
supreme_court,Parliament of the Brussels-Capital Region,https://www.parlement.brussels/,parlement.brussels
supreme_court,Belgian Federal Parliament,https://www.fed-parl.be/,fed-parl.be
supreme_court,Benelux Parliament,https://www.beneluxparl.eu/fr/,beneluxparl.eu
supreme_court,Benelux Parliament,https://www.beneluxparl.eu/nl/,beneluxparl.eu
supreme_court,Parliament of Wallonia,https://www.parlement-wallonie.be/,parlement-wallonie.be
supreme_court,Parliament of the French Community,https://www.pfwb.be/,pfwb.be
supreme_court,Flemish Parliament,https://www.vlaamsparlement.be,vlaamsparlement.be
supreme_court,European Jewish Parliament,http://ejp.eu,ejp.eu
