hostname,score,sources,label,level
datatilsynet.dk,10,wikidata;wikidata;linkgraph,Danish Data Protection Agency,central
digst.dk,10,wikidata;linkgraph,Agency for Digital Government,
politi.dk,10,wikidata;wikidata;linkgraph,Police of Denmark | Rigspolitiet,
advokatnævnet.dk,7,wikidata;wikidata,Disciplinary Board,
at.dk,7,wikidata;wikidata,Danish Working Environment Authority,
borger.dk,7,linkgraph,Linked from 22 public-sector domains,
bygst.dk,7,wikidata;wikidata,Danish Building and Property Agency,
cfcs.dk,7,wikidata;wikidata,Centre for Cyber Security,
cpr.dk,7,wikidata;wikidata,CPR-Kontoret,
dff.dk,7,wikidata;wikidata,Independent Research Fund Denmark,
domaeneklager.dk,7,wikidata;wikidata,Danish Complaints Board for Domain Names,
ens.dk,7,wikidata;wikidata,Danish Energy Agency,
erhvervsfremmebestyrelsen.dk,7,wikidata;wikidata,Danish Board of Business Development,
fanke.dk,7,wikidata;wikidata,Danish Financial Complaint Board,
fe-ddis.dk,7,wikidata;wikidata,Danish Defence Intelligence Service,
fmi.dk,7,wikidata;wikidata,Danish Defence Acquisition and Logistics Organization,
forsyningstilsynet.dk,7,wikidata;wikidata,Danish Utility Regulator,
fstyr.dk,7,wikidata;wikidata,Danish Road Traffic Authority,
handelskammer.dk,7,wikidata;wikidata,German-Danish Chamber of Commerce,
kfst.dk,7,wikidata;wikidata,Danish Competition Council | Danish Competition and Consumer Authority,
nationalbanken.dk,7,wikidata;wikidata,Danmarks Nationalbank,
oes.dk,7,wikidata;wikidata,Agency for Public Finance and Management,
regnskabsstyrelsen.dk,7,wikidata;wikidata,Danish Defence Accounting Agency,
sik.dk,7,wikidata;wikidata,Danish Safety Technology Authority,
skatteankestyrelsen.dk,7,wikidata;wikidata;wikidata,Tax Appeals Agency | National Tax Tribunal,
statens-adm.dk,7,wikidata;wikidata,Agency for Governmental Administration,
statens-it.dk,7,wikidata;wikidata,Agency for Governmental IT Services,
stpk.dk,7,wikidata;wikidata,Danish Agency for Patient Complaints | Q11956800,
stps.dk,7,wikidata;linkgraph,Danish Patient Safety Authority,
teleanke.dk,7,wikidata;wikidata,Danish Telecommunications Complaint Board,
tet.dk,7,wikidata;wikidata,Danish Intelligence Oversight Board,
trafikstyrelsen.dk,7,wikidata;wikidata,Q104826400 | Danish Civil Aviation and Railway Authority,
us.dk,7,wikidata;wikidata,Danish Immigration Service | Q126918528,
xn--danmarksfngsler-5lb.dk,7,wikidata;wikidata,Q137361328 | Q137361371,
oscepa.org,6,wikidata;wikidata,Parliamentary Assembly of the Organization for Security and Co-operation in Europe,
retsinformation.dk,6,linkgraph,Linked from 11 public-sector domains,
mitid.dk,5,linkgraph,Linked from 6 public-sector domains,
naevneneshus.dk,5,wikidata;wikidata;wikidata;wikidata;linkgraph,Danish Environment and Food Board of Appeal | Danish Competition Appeals Tribunal | Danish Energy Board of Appeal | Danish Appeals Boards Authority,central
virk.dk,5,linkgraph,Linked from 9 public-sector domains,
adst.dk,4,wikidata,Administration and Services Agency of the Danish Ministry of Taxation,
agricultureandfood.dk,4,wikidata,Danish Agriculture and Food Council,
amff.dk,4,wikidata,Arbejdsmiljøforskningsfonden,
arbejdsmiljoforskning.dk,4,wikidata,National Research Center for the Working Environment,
ast.dk,4,wikidata,National Social Appeals Board,
bane.dk,4,wikidata,Banedanmark,
bat.dk,4,wikidata,BAT,
benchmark.dk,4,wikidata,The benchmark unit of the Danish Ministry of Interior and Health,
beredskab.helsingor.dk,4,wikidata,Q139517167,
beredskab4k.dk,4,wikidata,Q139516664,
beros.dk,4,wikidata,Q127117796,
brand.kk.dk,4,wikidata,Copenhagen Fire Department,
brandvaesen.roskilde.dk,4,wikidata,Q139516492,
brs.dk,4,wikidata,Danish Emergency Management Agency,
civilstyrelsen.dk,4,wikidata,Department of Civil Affairs,
consumerombudsman.dk,4,wikidata,Danish Consumer Ombudsman institution,central
danishbusinessauthority.dk,4,wikidata,Danish Business Authority,
dankultur.dk,4,wikidata,Danish Cultural Institute,
danmarksfængsler.dk,4,wikidata,Danmarks Fængsler,
de.naturstyrelsen.dk,4,wikidata,Danish Nature Agency,
dfi.dk,4,wikidata,Danish Film Institute,
dfsa.dk,4,wikidata,Danish Financial Supervisory Authority,
dinoffentligetransport.dk,4,wikidata,Din Offentlige Transport,
dkma.dk,4,wikidata,Danish Medicines Agency,
dkpto.dk,4,wikidata,Danish Patent and Trademark Office,
dma.dk,4,wikidata,Danish Maritime Authority,
dmi.dk,4,wikidata,Danish Meteorological Institute,
dnir.dk,4,wikidata,Council for Ethnic Minorities,
dsn.dk,4,wikidata,Danish Language Council,
dst.dk,4,wikidata,Statistics Denmark,central
en.bygst.dk,4,wikidata,Danish Building and Property Agency,
en.digst.dk,4,wikidata,Agency for Digital Government,
en.kfst.dk,4,wikidata,Danish Competition and Consumer Authority,
en.stps.dk,4,wikidata,Danish Patient Safety Authority,
eng.hjemst.dk,4,wikidata,Danish Return Agency,
eng.mst.dk,4,wikidata,Environmental Protection Agency,
eng.naturstyrelsen.dk,4,wikidata,Danish Nature Agency,
english.slks.dk,4,wikidata,Danish Agency for Culture and Palaces,
erhvervsstyrelsen.dk,4,wikidata,Danish Business Authority,
fauk.dk,4,wikidata,Defence Judge Advocate Corps,
fbbr.dk,4,wikidata,Q139517129,
finanstilsynet.dk,4,wikidata,Danish Financial Supervisory Authority,
fiskeristyrelsen.dk,4,wikidata,The Danish Fisheries Agency,
foedevarestyrelsen.dk,4,wikidata,Q138841964,
forbrugerombudsmanden.dk,4,wikidata,Danish Consumer Ombudsman institution,central
gaeldst.dk,4,wikidata,Danish Debt Collection Agency,
gribskov.dk,4,wikidata,Q139517047,
gst.dk,4,wikidata,Danish Geodata Agency,
havarikommissionen.dk,4,wikidata,Accident Investigation Board Denmark,
hbr.dk,4,wikidata,Copenhagen Fire Department,
hjemst.dk,4,wikidata,Danish Return Agency,
hvu.dk,4,wikidata,Havarikommissionen for Vejtrafikulykker,
itti.dk,4,wikidata,Q118769772,
joannahuset.dk,4,wikidata,Q129328439,
kb.dk,4,wikidata,Royal Danish Library,
klimadatastyrelsen.dk,4,wikidata,The Danish Agency for Climate Data,
kulturvaerdier.kb.dk,4,wikidata,The Danish Commission on the Export of Cultural Assets,
kyst.dk,4,wikidata,Danish Coastal Authority,
lfst.dk,4,wikidata,Q138841964,
medieraadet.dk,4,wikidata,Medierådet for Børn og Unge,
medst.dk,4,wikidata,Q107433749,
midttrafik.dk,4,wikidata,Midttrafik,
militaernaegter.dk,4,wikidata,Q11989468,
motorst.dk,4,wikidata,The Danish Motor Vehicle Agency,
moviatrafik.dk,4,wikidata,Movia,
mst.dk,4,wikidata,Environmental Protection Agency,
naturstyrelsen.dk,4,wikidata,Danish Nature Agency,
naviair.dk,4,wikidata,Naviair,
ngc.dk,4,wikidata,Danish National Genome Center,
nimbi.dk,4,wikidata,Nimbi,
niph.dk,4,wikidata,Danish National Institute of Public Health,
nordjyllandstrafikselskab.dk,4,wikidata,Nordjyllands Trafikselskab,
nsbv.dk,4,wikidata,Q139517041,
pal-emb.dk,4,wikidata,mission of the State of Palestine in Denmark,central
pet.dk,4,wikidata,Danish Security and Intelligence Service,
plst.dk,4,wikidata,Q129328655,
rigsarkivet.dk,4,wikidata,Danish National Archives,
rigsretten.dk,4,wikidata,The Court of Impeachment of the Realm,
rigsrevisionen.dk,4,wikidata,Rigsrevisionen,central
samsik.dk,4,wikidata,Q133040482,
sbst.dk,4,wikidata,Q123037060,
sdfe.dk,4,wikidata,The Danish Agency for Climate Data,
sgavmst.dk,4,wikidata,Agency for Green Transition and Aquatic Environment,
shret.dk,4,wikidata,Maritime and Commercial Court,
sikkerdigital.dk,4,linkgraph,Linked from 4 public-sector domains,
siri.dk,4,wikidata,Danish Agency for International Recruitment and Integration,
skatteforvaltningen.dk,4,wikidata,Skatteforvaltningen,
sktst.dk,4,wikidata,Danish Tax Agency,
slks.dk,4,wikidata,Danish Agency for Culture and Palaces,
slovenien.dk,4,wikidata,honorary consulate of Slovenia to Risskov,
socialstyrelsen.dk,4,wikidata,The National Board of Social Services,
soeg.kb.dk,4,wikidata,Royal Danish Library,
sofartsstyrelsen.dk,4,wikidata,Danish Maritime Authority,
spillemyndigheden.dk,4,wikidata,Spillemyndigheden,
sst.dk,4,wikidata,Danish Health Authority,
star.dk,4,wikidata,National Labour Market Authority,
statsbiblioteket.dk,4,wikidata,Århus State and University Library,
stil.dk,4,wikidata,UNI-C,
stukuvm.dk,4,wikidata,Q11982588,
sundhed.dk,4,linkgraph,Linked from 3 public-sector domains,
sundhedsdatastyrelsen.dk,4,wikidata,The Danish Health Data Authority,
sydtrafik.dk,4,wikidata,Sydtrafik,
tb.taarnby.dk,4,wikidata,Q139516901,
toldst.dk,4,wikidata,Danish Customs Agency,
ufst.dk,4,wikidata,IT and Development Agency of the Danish Ministry of Taxation,
uk.rigsrevisionen.dk,4,wikidata,Rigsrevisionen,central
unesco.dk,4,wikidata,Danish National Commission for UNESCO,
vejdirektoratet.dk,4,wikidata,The Danish Road Directorate,
veteran.forsvaret.dk,4,wikidata,The Danish Veteran Centre,
vurdst.dk,4,wikidata,Danish Property Assessment Agency,
200co.com,3,wikidata,Two Hundred Company,
aka.gl,3,wikidata,Danish Tax Agency,
at.gl,3,wikidata,Danish Working Environment Authority,
copenhagen.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Denmark,central
denmark.representation.ec.europa.eu,3,wikidata,European Commission Representation in Denmark,
dkpto.org,3,wikidata,Danish Patent and Trademark Office,
dmaib.com,3,wikidata,Danish Maritime Accident Investigation Board,
euro.who.int,3,wikidata,World Health Organization - Denmark,
jobsqd.com,3,wikidata,JobSquad,
norden.org,3,wikidata,Nordic Co-operation,
roc-taiwan.org,3,wikidata,Taipei Representative Office in Denmark,
anklagemyndigheden.dk,2,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Greenland Police prosecution service | North Zealand Police prosecution service | South Jutland Police prosecution service | Central and West Jutland Police prosecution service | Funen Police prosecution service | Faroe Islands Police prosecution service | South East Jutland Police prosecution service | Bornholm Police prosecution service | Central and West Zealand Police prosecution service | South Zealand and Lolland-Falster Police prosecution service | Western Copenhagen Police prosecution service | State Prosecutor of Copenhagen | Copenhagen Police prosecution service | State Prosecutor for Special Crime | Danish Prosecution Service | North Jutland Police prosecution service | East Jutland Police prosecution service | Special Crime Unit prosecution service | Danish Director of Public Prosecutions,
familieretshuset.dk,2,wikidata;wikidata;wikidata,Familieretshuset,
forsvaret.dk,2,wikidata;wikidata;wikidata;wikidata,Danish Defence Acquisition and Logistics Organization | Defence Command | Danish Defence Command,
ufm.dk,2,wikidata;wikidata;wikidata;wikidata,Danish Agency for Science and Higher Education | Danish Council for Independent Research | Medical Sciences | Danish Agency for Institutions and Educational Grants | Independent Research Fund Denmark,
