type,label,website,hostname
ministry,"Ministry of Foreign Affairs of Uzbekistan","https://mfa.uz/",mfa.uz
ministry,"Ministry of Labor and Social Protection of Population","https://mehnat.uz",mehnat.uz
ministry,"Ministry of Economy and Finance of Uzbekistan","https://mineconomy.gov.uz/",mineconomy.gov.uz
ministry,"Ministry of Public Health of Uzbekistan","https://minzdrav.uz/uz/",minzdrav.uz
ministry,"Ministry of Preschool Education of the Republic of Uzbekistan","https://mdo.uz",mdo.uz
ministry,"Ministry of Tourism and Cultural Heritage","https://www.motas.uz",motas.uz
ministry,"Ministry of Internal Affairs","https://iiv.uz",iiv.uz
ministry,"Ministry of Preschool an School Education of the Republic of Uzbekistan","http://uzedu.uz",uzedu.uz
ministry,"Ministry of Construction of the Republic of Uzbekistan","http://mc.uz",mc.uz
ministry,"Ministry of Justice","https://www.minjust.uz/",minjust.uz
ministry,"Ministry of Defense","http://mudofaa.uz/",mudofaa.uz
parliament,"Supreme Council of Karakalpakstan","https://joqargikenes.uz/ru/",joqargikenes.uz
constitutional_court,"Government of Uzbekistan","http://gov.uz/en/",gov.uz
constitutional_court,"Cabinet of Ministers of Uzbekistan","http://gov.uz",gov.uz
supreme_court,"Supreme Council of Karakalpakstan","https://joqargikenes.uz/ru/",joqargikenes.uz
