type,label,website,hostname
ministry,"Office of the Comptroller General","https://www.gov.br/cgu/pt-br",gov.br
ministry,"Ministry of Agrarian Development of Brazil","http://www.mda.gov.br",mda.gov.br
ministry,"Ministry of Education","https://www.gov.br/mec/pt-br",gov.br
ministry,"Ministry of Racial Equality","https://www.gov.br/igualdaderacial/pt-br",gov.br
ministry,"Ministry of Planning and Budget","https://www.gov.br/planejamento",gov.br
ministry,"Ministry of Integration and Regional Development","http://www.integracao.gov.br",integracao.gov.br
ministry,"Ministry of Cities","http://www.cidades.gov.br/",cidades.gov.br
ministry,"Ministry of Development, Industry, and Trade","http://www.desenvolvimento.gov.br",desenvolvimento.gov.br
ministry,"Ministry of Development, Industry, and Trade","http://www.mdic.gov.br",mdic.gov.br
ministry,"Ministry of the Environment","http://www.mma.gov.br",mma.gov.br
ministry,"Ministry of Labour and Employment","http://www.mte.gov.br/",mte.gov.br
ministry,"Ministry of Labour and Employment","http://www.trabalho.gov.br",trabalho.gov.br
ministry,"Ministry of Infrastructure","https://www.gov.br/infraestrutura/pt-br",gov.br
ministry,"Ministry of Sports","https://www.gov.br/esporte",gov.br
ministry,"Ministry of Women","http://www.spm.gov.br/",spm.gov.br
ministry,"Special Secretariat for Policies to Promote Racial Equality","http://www.portaldaigualdade.gov.br",portaldaigualdade.gov.br
ministry,"Secretariat of Science, Technology and Innovation of the State of Bahia","http://www.secti.ba.gov.br/",secti.ba.gov.br
ministry,"Ministry of Transparency, Supervision and Control","http://www.cgu.gov.br",cgu.gov.br
ministry,"Staff of Brazil","http://www.casacivil.gov.br",casacivil.gov.br
ministry,"Ministry of Defense of Brazil","http://www.defesa.gov.br/",defesa.gov.br
ministry,"Ministry of Culture of Brazil","http://www.cultura.gov.br",cultura.gov.br
ministry,"State Department of Education of Alagoa","http://educacao.al.gov.br/",educacao.al.gov.br
ministry,"Ministry of Mines and Energy","http://www.mme.gov.br",mme.gov.br
ministry,"Ministry of Health of Brasil","https://www.gov.br/saude/pt-br",gov.br
ministry,"Ministry of Justice and Public Security","https://www.gov.br/mj/",gov.br
ministry,"Ministry of Foreign Affairs of Brazil","http://www.itamaraty.gov.br",itamaraty.gov.br
ministry,"Ministry of Tourism","http://www.turismo.gov.br",turismo.gov.br
ministry,"Ministry of Regional Development","https://www.mdr.gov.br/",mdr.gov.br
ministry,"Ministry of Science, Technology and Innovation","http://www.mctic.gov.br",mctic.gov.br
ministry,"Ministry of Citizenship","http://cidadania.gov.br/",cidadania.gov.br
ministry,"Ministry of Economy of Brazil","https://www.gov.br/economia",gov.br
ministry,"Ministry of Agriculture of Brazil","https://www.gov.br/agricultura/pt-br/",gov.br
ministry,"Ministry of Human Rights and Citizenship","http://www.mdh.gov.br",mdh.gov.br
parliament,"municipal chamber of Ribeirão Preto","http://www.camararibeiraopreto.sp.gov.br/JW34/",camararibeiraopreto.sp.gov.br
parliament,"City Hall of São Luís","https://www.camara.slz.br/",camara.slz.br
parliament,"municipal chamber of Duque de Caxias","http://www.cmdc.rj.gov.br",cmdc.rj.gov.br
parliament,"municipal chamber of Teresina","http://www.teresina.pi.leg.br",teresina.pi.leg.br
parliament,"municipal chamber of Maceio","http://www.camarademaceio.al.gov.br",camarademaceio.al.gov.br
parliament,"municipal chamber of São Gonçalo","http://www.saogoncalo.rj.leg.br/",saogoncalo.rj.leg.br
parliament,"municipal chamber of Joao Pessoa","http://www.cmjp.pb.gov.br",cmjp.pb.gov.br
parliament,"municipal chamber of Sao Bernardo do Campo","http://www.camarasbc.sp.gov.br",camarasbc.sp.gov.br
parliament,"municipal chamber of Osasco","http://www.osasco.sp.leg.br/",osasco.sp.leg.br
parliament,"municipal chamber of Jaboatão dos Guararapes","http://www.jaboataodosguararapes.pe.leg.br/",jaboataodosguararapes.pe.leg.br
parliament,"municipal chamber of Contagem","http://www.cmc.mg.gov.br/",cmc.mg.gov.br
parliament,"municipal chamber of Aparecida de Goiania","http://www.camaradeaparecida.go.gov.br",camaradeaparecida.go.gov.br
parliament,"municipal chamber of Uberlandia","http://www.camarauberlandia.mg.gov.br",camarauberlandia.mg.gov.br
parliament,"municipal chamber of Belford Roxo","http://cmbr.rj.gov.br",cmbr.rj.gov.br
parliament,"municipal chamber of Joinville","http://www.cvj.sc.gov.br",cvj.sc.gov.br
parliament,"municipal chamber of Londrina","http://www.cml.pr.gov.br/cml/site/index.xhtml",cml.pr.gov.br
parliament,"municipal council of Porto Velho","http://www.portovelho.ro.leg.br",portovelho.ro.leg.br
parliament,"municipal chamber of Ananindeua","http://www.cma.pa.gov.br",cma.pa.gov.br
parliament,"municipal chamber of Campos dos Goytacazes","http://www.camaracampos.rj.gov.br",camaracampos.rj.gov.br
parliament,"municipal chamber of Vila Velha","http://www.cmvv.es.gov.br",cmvv.es.gov.br
parliament,"municipal chamber of Vila Velha","http://www.vilavelha.es.leg.br/",vilavelha.es.leg.br
parliament,"municipal chamber of Serra","http://www.camaraserra.es.gov.br",camaraserra.es.gov.br
parliament,"municipal chamber of Florianopolis","http://www.cmf.sc.gov.br",cmf.sc.gov.br
parliament,"municipal chamber of Caxias do Sul","http://www.camaracaxias.rs.gov.br",camaracaxias.rs.gov.br
parliament,"municipal chamber of Mauá","http://camaramaua.sp.gov.br",camaramaua.sp.gov.br
parliament,"municipal chamber of São João de Meriti","http://cmsjm.rj.gov.br",cmsjm.rj.gov.br
parliament,"municipal chamber of Mogi das Cruzes","http://www.cmmc.com.br/",cmmc.com.br
parliament,"municipal chamber of São José do Rio Preto","http://www.riopreto.sp.leg.br/",riopreto.sp.leg.br
