type,label,website,hostname,level
supreme_court,Benelux Parliament,https://www.beneluxparl.eu/nl/,beneluxparl.eu,
supreme_court,Benelux Parliament,https://www.beneluxparl.eu/fr/,beneluxparl.eu,
parliament,Benelux Parliament,https://www.beneluxparl.eu/nl/,beneluxparl.eu,
parliament,Benelux Parliament,https://www.beneluxparl.eu/fr/,beneluxparl.eu,
parliament,Chamber of Deputies,https://www.chd.lu/,chd.lu,central
supreme_court,Chamber of Deputies,https://www.chd.lu/,chd.lu,central
constitutional_court,Administration de la gestion de l'eau,https://eau.gouvernement.lu/fr.html,eau.gouvernement.lu,
constitutional_court,Government of Luxembourg,https://gouvernement.lu/,gouvernement.lu,central
constitutional_court,Frieden-Bettel Government,https://gouvernement.lu/,gouvernement.lu,central
ministry,"Ministry of Agriculture, Food and Viticulture",https://ma.gouvernement.lu/,ma.gouvernement.lu,
ministry,"Ministry of Foreign and European Affairs, Defence, Development Cooperation and Foreign Trade",https://maee.gouvernement.lu/,maee.gouvernement.lu,
ministry,Ministry for the Interior of Luxembourg,https://maint.gouvernement.lu/,maint.gouvernement.lu,
ministry,Ministry of Culture of Luxembourg,https://mcult.gouvernement.lu/,mcult.gouvernement.lu,
ministry,Ministry of State,https://me.gouvernement.lu/,me.gouvernement.lu,
ministry,"Ministry of the Environment, Climate and Biodiversity",https://mecb.gouvernement.lu/,mecb.gouvernement.lu,
ministry,Ministry of Economy of Luxembourg,https://meco.gouvernement.lu/,meco.gouvernement.lu,
ministry,Ministry for Gender Equality and Diversity,https://mega.gouvernement.lu/,mega.gouvernement.lu,
ministry,"Ministry of Education, Children and Youth",http://www.men.public.lu/fr/index.html,men.public.lu,
ministry,"Ministry of Education, Children and Youth",https://menej.gouvernement.lu/,menej.gouvernement.lu,
ministry,Ministry of Research and Higher Education,https://mesr.gouvernement.lu/,mesr.gouvernement.lu,
ministry,Ministry of Finance of Luxembourg,https://mfin.gouvernement.lu/,mfin.gouvernement.lu,
ministry,Ministry of the Civil Service,https://mfp.gouvernement.lu/,mfp.gouvernement.lu,
ministry,"Ministry of Family Affairs, Solidarity, Living Together and Reception of Refugees",http://mfsva.gouvernement.lu/fr.html,mfsva.gouvernement.lu,
ministry,Ministry of Digitalisation,https://MinDigital.gouvernement.lu/,mindigital.gouvernement.lu,
ministry,Ministry of Justice,https://mjust.gouvernement.lu/,mjust.gouvernement.lu,
ministry,Ministry of Housing and Spatial Planning,https://mlogat.gouvernement.lu/lb/le-ministere.html,mlogat.gouvernement.lu,
ministry,Ministry of Mobility and Public Works,https://mmtp.gouvernement.lu/,mmtp.gouvernement.lu,
ministry,Ministry of Sport,https://msp.gouvernement.lu/,msp.gouvernement.lu,
ministry,Ministry of Health and Social security,https://msss.gouvernement.lu/,msss.gouvernement.lu,
ministry,Ministry of Labour,https://mt.gouvernement.lu/,mt.gouvernement.lu,
constitutional_court,National Roads Administration,https://pch.gouvernement.lu/fr.html,pch.gouvernement.lu,
constitutional_court,National Roads Administration,https://pch.gouvernement.lu/lb.html,pch.gouvernement.lu,
constitutional_court,National Roads Administration,https://pch.gouvernement.lu/de.html,pch.gouvernement.lu,
constitutional_court,National Roads Administration,https://pch.gouvernement.lu/en.html,pch.gouvernement.lu,
