type,label,website,hostname
ministry,"Saxon State Ministry of the Interior","https://www.smi.sachsen.de/",smi.sachsen.de
ministry,"Hessian Ministry of Culture","https://kultus.hessen.de/",kultus.hessen.de
ministry,"Ministry for Agriculture and Consumer Protection of the State of North Rhine-Westphalia","https://www.umwelt.nrw.de/",umwelt.nrw.de
ministry,"Hamburg Ministry of Finance","https://www.hamburg.de/fb/",hamburg.de
ministry,"Finanzministerium","https://fm.baden-wuerttemberg.de/",fm.baden-wuerttemberg.de
ministry,"Ministry of Finance of North Rhine-Westphalia","https://www.finanzverwaltung.nrw.de/",finanzverwaltung.nrw.de
ministry,"Federal Ministry for Economic Cooperation and Development","https://www.bmz.de",bmz.de
ministry,"Federal Ministry of Health of Germany","https://www.bundesgesundheitsministerium.de/",bundesgesundheitsministerium.de
ministry,"Saxon State Ministry for Social Affairs and Social Cohesion","https://www.sms.sachsen.de/",sms.sachsen.de
ministry,"Bavarian Ministry of Justice and Consumer Protection","https://www.justiz.bayern.de/ministerium/",justiz.bayern.de
ministry,"Bavarian Ministry of Food, Agriculture and Forestry","https://www.stmelf.bayern.de/",stmelf.bayern.de
ministry,"Bavarian Ministry of Culture","https://www.km.bayern.de/",km.bayern.de
ministry,"Ministry of Justice","https://www.mj.niedersachsen.de/",mj.niedersachsen.de
ministry,"Hamburg Ministry for Health and Consumer Protection","https://www.hamburg.de/bgv/",hamburg.de
ministry,"Hamburg Ministry of the Interior and Sports","https://www.hamburg.de/innenbehoerde/",hamburg.de
ministry,"Hamburg Ministry of Justice and Consumer Protection","https://www.hamburg.de/justizbehoerde/",hamburg.de
ministry,"Federal Ministry of the Interior","https://www.bmi.bund.de/",bmi.bund.de
ministry,"Thuringian Ministry of Environment, Energy and Nature Conservation","https://umwelt.thueringen.de/",umwelt.thueringen.de
ministry,"Bavarian Ministry of Economic Affairs, Regional Development and Energy","https://www.stmwi.bayern.de/",stmwi.bayern.de
ministry,"Federal Ministry of Agriculture, Food and Regional Identity","https://www.bmleh.de/",bmleh.de
ministry,"Saxon State Ministry of Finance","https://www.smf.sachsen.de/",smf.sachsen.de
ministry,"Ministry of Finance of Lower Saxony","https://www.mf.niedersachsen.de/",mf.niedersachsen.de
ministry,"Ministry of the Interior, for Digitalization and Municipalities of Baden-Württemberg","https://im.baden-wuerttemberg.de/",im.baden-wuerttemberg.de
ministry,"Federal Ministry for Economic Affairs and Energy","https://www.bundeswirtschaftsministerium.de/",bundeswirtschaftsministerium.de
ministry,"Federal Ministry of Labour and Social Affairs of Germany","https://www.bmas.de/",bmas.de
ministry,"Federal Ministry for Transport","https://www.bmv.de/",bmv.de
ministry,"Federal Ministry of Defence of Germany","https://www.bmvg.de/",bmvg.de
ministry,"Federal Ministry of Defence of Germany","https://www.bmvg.de/en",bmvg.de
ministry,"Federal Ministry for Education, Family Affairs, Senior Citizens, Women and Youth","https://www.bmbfsfj.bund.de/",bmbfsfj.bund.de
ministry,"Federal Ministry for Education, Family Affairs, Senior Citizens, Women and Youth","https://www.bmbfsfj.bund.de/bmbfsfj/meta/en",bmbfsfj.bund.de
ministry,"Ministry of the Interior and Sport","https://www.mi.niedersachsen.de/",mi.niedersachsen.de
ministry,"Federal Ministry of Justice and Consumer Protection","https://www.bmjv.de/",bmjv.de
ministry,"Federal Ministry of Finance","https://www.bundesfinanzministerium.de",bundesfinanzministerium.de
ministry,"Hessian Ministry for Science and the Arts","https://wissenschaft.hessen.de/",wissenschaft.hessen.de
ministry,"Ministry for Social Affairs, Health and Integration Baden-Württemberg","https://sozialministerium.baden-wuerttemberg.de/de/startseite",sozialministerium.baden-wuerttemberg.de
ministry,"Federal Ministry of Research, Technology and Space","https://www.bmftr.bund.de/",bmftr.bund.de
ministry,"Federal Ministry of Research, Technology and Space","https://www.bmftr.bund.de/EN",bmftr.bund.de
ministry,"Federal Ministry for the Environment, Climate Protection, Nature Conservation and Nuclear Safety","https://www.bundesumweltministerium.de/",bundesumweltministerium.de
ministry,"Ministry for Rural Areas and Consumer Protection Baden-Württemberg","https://mlr.baden-wuerttemberg.de/",mlr.baden-wuerttemberg.de
ministry,"Federal Ministry of Justice and Consumer Protection","https://www.bmjv.de/EN",bmjv.de
ministry,"Ministry of Climate Protection, Environment, Energy, and Mobility of Rhineland-Palatinate","https://mkuem.rlp.de/de/startseite/",mkuem.rlp.de
ministry,"Ministry of Innovation, Science and Research of North Rhine-Westphalia","https://www.mkw.nrw/",mkw.nrw
ministry,"Hessian Ministry of Agriculture and Environment, Viticulture, Forestry, Hunting and Homeland","https://landwirtschaft.hessen.de/",landwirtschaft.hessen.de
ministry,"Thuringian Ministry of Infrastructure and Agriculture","https://infrastruktur-landwirtschaft.thueringen.de/",infrastruktur-landwirtschaft.thueringen.de
