type,label,website,hostname,level
government_agency,"Ministry of Agriculture, Food Sovereignty and Livestock of Senegal",https://agriculture.gouv.sn/,agriculture.gouv.sn,central
government_agency,Q140170210,https://agriculture.gouv.sn,agriculture.gouv.sn,local
government_agency,Gabonese Embassy in Senegal,http://www.amba-senegal.ga/,amba-senegal.ga,central
government_agency,embassy of Burkina Faso in Senegal,https://www.ambaburkina-sn.org/,ambaburkina-sn.org,central
government_agency,embassy of Madagascar in Senegal,http://ambadak.org/,ambadak.org,central
government_agency,"Embassy of Kosovo, Dakar",https://ambasadat.net/Senegal/,ambasadat.net,central
government_agency,embassy of Italy in Senegal,https://ambdakar.esteri.it,ambdakar.esteri.it,central
government_agency,Agence Nationale de l'Aviation Civile du Sénégal,http://www.anacim.sn/,anacim.sn,
government_agency,Agence Nationale de la Statistique et de la Démographie,http://www.ansd.sn,ansd.sn,central
supreme_court,National Assembly,http://www.assemblee-nationale.sn,assemblee-nationale.sn,central
parliament,National Assembly,http://www.assemblee-nationale.sn,assemblee-nationale.sn,central
government_agency,Central Bank of West African States,http://www.bceao.int/,bceao.int,
government_agency,Ministry of Infrastructure and Land and Air Transport,https://bindu-mitta.sec.gouv.sn,bindu-mitta.sec.gouv.sn,central
government_agency,embassy of Austria in Senegal,https://www.bmeia.gv.at/oeb-dakar/,bmeia.gv.at,central
government_agency,National Autonomous Electoral Commission,http://www.cena.sn,cena.sn,central
government_agency,Conseil National de Lutte contre le sida du Sénégal,https://www.cnls-senegal.org,cnls-senegal.org,
government_agency,Q2993691,https://conseilconstitutionnel.sn/,conseilconstitutionnel.sn,
government_agency,"Embassy of Turkey, Dakar",https://dakar-be.mfa.gov.tr,dakar-be.mfa.gov.tr,central
government_agency,"Embassy of Germany, Dakar",https://dakar.diplo.de/,dakar.diplo.de,central
government_agency,embassy of Portugal in Senegal,https://dakar.embaixadaportugal.mne.gov.pt,dakar.embaixadaportugal.mne.gov.pt,central
government_agency,Q101444757,https://dakar.mae.lu,dakar.mae.lu,central
government_agency,"Embassy of Romania, Dakar",https://dakar.mae.ro/,dakar.mae.ro,central
government_agency,embassy of Ghana in Senegal,https://dakar.mfa.gov.gh/,dakar.mfa.gov.gh,central
government_agency,"Ministry of Local Governments, Development and Territorial Planning of Senegal",https://decentralisation.gouv.sn/,decentralisation.gouv.sn,central
government_agency,Q140275459,https://dge.sn/,dge.sn,
government_agency,Ministry of African Integration and Foreign Affairs of Senegal,https://diplomatie.gouv.sn/,diplomatie.gouv.sn,central
ministry,Ministry of Foreign Affairs of the Republic of Senegal,http://www.diplomatie.gouv.sn/,diplomatie.gouv.sn,
government_agency,Ministry of Foreign Affairs of the Republic of Senegal,http://www.diplomatie.gouv.sn/,diplomatie.gouv.sn,central
government_agency,Q140315305,https://www.douanes.sn/,douanes.sn,
government_agency,"Ministry of Economy, Planning and Cooperation",https://economie.gouv.sn/⁠,economie.gouv.sn,central
government_agency,embassy of Switzerland in Senegal,https://www.eda.admin.ch/dakar,eda.admin.ch,central
government_agency,Ministry of National Education of Senegal,https://www.education.sn/,education.sn,central
government_agency,Delegation of the European Union to Senegal,https://eeas.europa.eu/delegations/senegal_en,eeas.europa.eu,
government_agency,embassy of Israel in Senegal,https://embassies.gov.il/dakar,embassies.gov.il,central
government_agency,"Embassy of Saudi Arabia, Dakar",https://embassies.mofa.gov.sa/sites/Senegal,embassies.mofa.gov.sa,central
government_agency,"Embassy of India, Dakar",https://www.embassyofindiadakar.gov.in,embassyofindiadakar.gov.in,central
ministry,Q139381107,https://energie-mines.gouv.sn/,energie-mines.gouv.sn,
government_agency,"Ministry of Energy, Petroleum and Mines of Senegal",https://energie-mines.gouv.sn/,energie-mines.gouv.sn,central
government_agency,Ministry of Environment and Ecological Transition of Senegal,https://www.environnement.gouv.sn/⁠,environnement.gouv.sn,central
ministry,Ministry of Environment and Sustainable Development of Senegal,http://www.environnement.gouv.sn/Minist%C3%A8re/le-ministre,environnement.gouv.sn,
